Node,Latitude,Longitude
Junction_29,337765.712424,4695524.076117
Junction_290,338866.71123,4696332.126207
Junction_2900,338100.477933,4696432.757285
Junction_2901,338486.151374,4696544.263492
Junction_2902,338501.391211,4696515.890033
Junction_2903,338502.030158,4696516.286297
Junction_2904,338874.674951,4696343.724381
Junction_2905,338895.298389,4696347.74784
Junction_2906,338898.198383,4696348.853084
Junction_2907,338881.040301,4695914.373119
Junction_2908,338890.469737,4695917.894791
Junction_2909,338921.23069,4695932.5128
Junction_291,337987.123975,4696429.132305
Junction_2910,338921.302023,4695932.301803
Junction_2911,338922.540122,4695932.868266
Junction_2912,338949.958112,4695945.573636
Junction_2913,338815.825892,4696131.310722
Junction_2914,338811.151969,4696164.270099
Junction_2915,338066.122823,4696294.728887
Junction_2916,339037.030271,4696107.138331
Junction_2917,339037.982486,4696106.698667
Junction_2918,339038.633247,4696106.441566
Junction_2919,339206.240264,4696378.247937
Junction_292,338866.914919,4696329.372984
Junction_2920,338924.310094,4696031.76066
Junction_2921,338889.578044,4696292.950155
Junction_2922,338890.692398,4696291.417912
Junction_2923,338890.807833,4696291.115208
Junction_2924,338890.935933,4696290.797486
Junction_2925,339115.865662,4696355.699518
Junction_2926,339119.717345,4696347.760773
Junction_2927,339120.678264,4696346.157641
Junction_2928,339124.50127,4696339.779601
Junction_2929,339126.971082,4696353.808505
Junction_2930,339129.036947,4696354.336494
Junction_2931,339137.216233,4696356.426937
Junction_2932,339140.529203,4696357.273658
Junction_2933,339147.855726,4696359.146154
Junction_2934,339151.390396,4696360.049537
Junction_2935,339163.241732,4696357.622176
Junction_2936,339164.977447,4696353.605534
Junction_2937,339166.409095,4696352.823731
Junction_2938,337965.870288,4696455.259722
Junction_2939,337902.121477,4696510.37638
Junction_294,339139.336911,4696348.120827
Junction_2940,338031.275939,4696865.128882
Junction_2941,338734.571174,4696337.239792
Junction_2942,338734.724754,4696336.431796
Junction_2943,338734.889546,4696335.534145
Junction_2944,338796.686624,4696193.982924
Junction_2945,338795.55555,4696194.155376
Junction_2946,338795.147422,4696194.795425
Junction_2947,339153.70718,4696387.343433
Junction_2948,339154.095684,4696387.973771
Junction_2949,339154.558476,4696388.715889
Junction_295,337988.628252,4696438.825029
Junction_2950,337822.086704,4695574.697364
Junction_2951,337823.051884,4695572.95993
Junction_2952,337831.720179,4695581.594186
Junction_2953,337832.170656,4695579.997667
Junction_2954,337929.585621,4695625.529808
Junction_2955,338040.810047,4696279.563888
Junction_2956,338040.254197,4696281.29972
Junction_2957,338063.755753,4696291.14289
Junction_2958,338063.364695,4696292.344446
Junction_2959,338016.547451,4696269.558478
Junction_296,339129.466008,4696352.63501
Junction_2960,338016.103931,4696271.178374
Junction_2961,337990.825446,4696259.893966
Junction_2962,337990.654996,4696260.565002
Junction_2963,337963.038402,4696251.584851
Junction_2964,337957.223768,4696253.530769
Junction_2965,337955.220374,4696256.022135
Junction_2966,337954.901951,4696255.085388
Junction_2967,337951.983285,4696257.034319
Junction_2968,337955.966046,4696278.917982
Junction_2969,337955.756351,4696279.345632
Junction_297,337989.128145,4696438.835409
Junction_2970,337947.215855,4696270.692054
Junction_2971,338040.438262,4696369.310677
Junction_2972,337991.499034,4696447.33755
Junction_2973,339154.39569,4696346.234735
Junction_2974,337992.305728,4696448.051035
Junction_2975,339143.607201,4696339.573124
Junction_2976,337993.795879,4696448.086732
Junction_2977,337978.90951,4696448.804479
Junction_2978,339126.846019,4696322.52412
Junction_2979,337984.131404,4696445.918854
Junction_298,339125.019704,4696349.942609
Junction_2980,337969.023529,4696453.732985
Junction_2981,339116.838623,4696297.546926
Junction_2982,337969.21899,4696454.159471
Junction_2983,337967.284744,4696454.265208
Junction_2984,339181.345655,4696359.785805
Junction_2985,337963.68438,4696455.086469
Junction_2986,337963.727514,4696455.399513
Junction_2987,337962.173962,4696455.358638
Junction_2988,337962.210923,4696455.647819
Junction_2989,339034.122668,4696098.373823
Junction_2990,339034.417764,4696098.158622
Junction_2991,339205.743483,4696377.462969
Junction_2992,339186.652524,4696362.000524
Junction_2993,339192.794108,4696364.563596
Junction_2994,339151.68529,4696390.341731
Junction_2995,339158.663061,4696384.549514
Junction_2996,339163.66174,4696384.113958
Junction_2997,339171.538428,4696384.661691
Junction_2998,339181.459394,4696385.351579
Junction_2999,338688.466979,4696437.79117
Junction_3,338487.650378,4696543.263371
Junction_30,337698.51813,4695588.018254
Junction_300,338892.254676,4696298.160654
Junction_3000,338761.452566,4696379.053436
Junction_3001,338764.836833,4696379.520439
Junction_3002,338767.874631,4696379.939633
Junction_3003,338770.66907,4696380.325244
Junction_3004,338774.178007,4696380.809451
Junction_3005,338799.752764,4696383.201877
Junction_3006,338801.582328,4696382.633928
Junction_3007,338803.7485,4696381.961486
Junction_3008,338833.039083,4696385.98578
Junction_3009,338853.679077,4696367.533634
Junction_301,338689.102258,4696438.626697
Junction_3010,338855.846625,4696366.161926
Junction_3011,338857.655323,4696363.90085
Junction_3012,338864.124487,4696352.511272
Junction_3013,338864.964013,4696350.45386
Junction_3014,338869.026316,4696332.17049
Junction_3015,338869.145555,4696329.693195
Junction_3016,338885.456414,4696327.743947
Junction_3017,338884.781537,4696343.593105
Junction_3018,338869.677859,4696317.076856
Junction_3019,338876.912264,4696310.969263
Junction_302,338876.13546,4696313.308733
Junction_3020,338888.182059,4696298.598841
Junction_3021,338730.244074,4696368.823135
Junction_3022,338737.472676,4696373.819447
Junction_3023,338742.270532,4696360.048375
Junction_3024,336749.974775,4696100.204542
Junction_3026,338774.250161,4696382.146381
Junction_3027,338774.223215,4696381.647108
Junction_303,338689.404884,4696439.024715
Junction_3032,338799.715213,4696384.198092
Junction_3033,338799.696379,4696384.697737
Junction_3035,338801.938464,4696383.481348
Junction_3036,338802.132181,4696383.942296
Junction_3038,338804.202671,4696382.547135
Junction_3039,338804.509081,4696382.942247
Junction_304,338870.546419,4696317.919179
Junction_3041,338834.223125,4696385.9755
Junction_3042,338833.723144,4696385.979841
Junction_3044,338857.482148,4696363.408936
Junction_3045,338857.316115,4696362.937308
Junction_3046,338855.424121,4696366.429303
Junction_3048,338860.392372,4696358.806398
Junction_3049,338860.584276,4696358.344691
Junction_3051,338864.125615,4696352.508508
Junction_3052,338864.314518,4696352.045566
Junction_3054,338884.911863,4696343.813223
Junction_3055,338885.166597,4696344.243467
Junction_3057,338885.740323,4696328.857016
Junction_3058,338885.863901,4696329.341503
Junction_3059,338869.002277,4696332.669912
Junction_306,338886.324686,4696331.148012
Junction_3061,338868.850186,4696329.650795
Junction_3062,338868.35526,4696329.579747
Junction_3064,338869.697435,4696317.095841
Junction_3065,338870.056368,4696317.443932
Junction_3067,338876.689973,4696311.638728
Junction_3068,338876.53241,4696312.113254
Junction_307,338727.886743,4696410.223747
Junction_3070,338887.48413,4696295.607958
Junction_3071,338887.469747,4696295.108165
Junction_3073,338889.371355,4696298.470881
Junction_3074,338889.868486,4696298.417392
Junction_3076,338833.558053,4696236.120838
Junction_3077,338833.083238,4696236.277519
Junction_3079,338803.689449,4696179.78001
Junction_308,338814.967019,4696129.620745
Junction_3080,338803.667835,4696180.279543
Junction_3082,338811.15721,4696166.629577
Junction_3083,338811.158321,4696167.129576
Junction_3084,338821.891849,4696127.408881
Junction_3086,338815.789061,4696131.238251
Junction_3087,338815.562529,4696130.792512
Junction_3089,338947.570807,4696062.57773
Junction_309,338728.288203,4696409.925703
Junction_3090,338947.686258,4696063.064118
Junction_3091,339021.525321,4696089.896466
Junction_3093,339151.266512,4696390.054242
Junction_3094,339150.854298,4696389.771259
Junction_3096,339144.159837,4696341.342383
Junction_3097,339144.308912,4696341.819642
Junction_3099,339146.5344,4696341.527488
Junction_31,337695.899215,4695586.383741
Junction_310,338811.16557,4696170.393015
Junction_3100,339146.950235,4696341.805123
Junction_3102,339144.95672,4696340.47414
Junction_3103,339145.344978,4696340.733362
Junction_3105,339158.565458,4696383.944423
Junction_3106,339158.485835,4696383.450804
Junction_3108,339159.178447,4696383.985969
Junction_3109,339159.515883,4696383.617001
Junction_3111,339164.847212,4696385.092162
Junction_3112,339165.232869,4696385.41039
Junction_3114,339171.156296,4696385.281807
Junction_3115,339170.893987,4696385.707476
Junction_3117,339181.626689,4696385.153413
Junction_3118,339181.949229,4696384.771356
Junction_312,339142.054341,4696350.698594
Junction_3120,339192.713854,4696365.291182
Junction_3121,339192.659037,4696365.788168
Junction_3123,339186.796626,4696362.839169
Junction_3124,339186.881299,4696363.331947
Junction_3126,339181.646925,4696360.387485
Junction_3127,339181.870788,4696360.83457
Junction_3129,339166.649162,4696352.584205
Junction_313,338734.573982,4696404.021208
Junction_3130,339167.003114,4696352.231051
Junction_3132,339164.400243,4696353.516013
Junction_3133,339163.90615,4696353.439382
Junction_3135,339163.180214,4696357.475109
Junction_3136,339162.987266,4696357.013837
Junction_3138,339154.539624,4696346.788967
Junction_3139,339154.665305,4696347.272914
Junction_314,339120.439493,4696357.843656
Junction_3141,339141.170692,4696354.508118
Junction_3142,339141.283671,4696354.021049
Junction_3144,339125.489957,4696340.657661
Junction_3145,339125.863806,4696340.98968
Junction_3147,339151.674923,4696359.711676
Junction_3148,339151.997,4696359.329228
Junction_315,338734.78483,4696403.56784
Junction_3150,339147.85813,4696359.220738
Junction_3151,339147.87424,4696359.720478
Junction_3153,339137.706311,4696354.507435
Junction_3154,339137.830001,4696354.022975
Junction_3156,339129.052425,4696354.275114
Junction_3157,339129.174682,4696353.790291
Junction_3159,339125.846978,4696351.581531
Junction_316,339116.974888,4696339.684253
Junction_3160,339125.62167,4696351.135172
Junction_3162,339117.283751,4696356.364296
Junction_3163,339117.736475,4696356.576525
Junction_3165,339115.312832,4696356.898149
Junction_3166,339115.103423,4696357.352184
Junction_3168,339120.619036,4696352.185064
Junction_3169,339121.103465,4696352.308873
Junction_3171,339118.817456,4696347.202953
Junction_3172,339118.392481,4696346.939521
Junction_3174,339119.430464,4696343.976526
Junction_3175,339119.182178,4696343.542528
Junction_3177,339125.947994,4696322.622571
Junction_3178,339125.450972,4696322.67706
Junction_318,339116.733956,4696345.911441
Junction_3180,339118.995716,4696296.326408
Junction_3181,339119.430885,4696296.080182
Junction_3183,338101.667849,4696432.373378
Junction_3184,338102.15347,4696432.49239
Junction_3185,337243.78668,4695116.001542
Junction_3186,337318.981024,4695381.996467
Junction_3187,337288.487272,4695279.474402
Junction_3188,337261.896709,4695252.033802
Junction_3189,337275.202236,4695287.407185
Junction_319,338737.051736,4696374.697821
Junction_3190,337279.33242,4695312.957595
Junction_3191,337281.874102,4695321.109053
Junction_3192,337283.539599,4695324.797154
Junction_3193,337276.376797,4695343.616831
Junction_3194,337279.032161,4695359.364995
Junction_3195,337283.618222,4695384.25507
Junction_3196,337254.004607,4695421.593931
Junction_3197,337253.675954,4695422.931921
Junction_3198,337253.84075,4695433.506969
Junction_3199,337240.774101,4695448.419566
Junction_32,338101.469043,4696431.666058
Junction_320,339123.090396,4696322.93585
Junction_3200,337244.237173,4695447.083598
Junction_3201,337246.864678,4695447.272544
Junction_3202,337243.314796,4695447.647907
Junction_3203,337252.329189,4695448.592725
Junction_3204,337264.139906,4695445.729443
Junction_3205,337269.544675,4695437.37651
Junction_3206,337270.792705,4695435.079705
Junction_3207,337270.363657,4695428.133481
Junction_3208,337273.841005,4695426.642125
Junction_3209,337276.198695,4695418.970451
Junction_321,338736.835654,4696375.148719
Junction_3210,337277.21054,4695417.257717
Junction_3211,337291.474508,4695417.776598
Junction_3212,337288.479194,4695425.930653
Junction_3213,337283.101174,4695444.512024
Junction_3214,337281.146326,4695447.377839
Junction_3215,337280.64383,4695451.587371
Junction_3216,337274.546164,4695454.833685
Junction_3217,337273.365356,4695457.67564
Junction_3218,337267.045023,4695464.875813
Junction_3219,337260.179839,4695468.069871
Junction_322,339124.683811,4696293.10799
Junction_3220,337246.12399,4695476.187678
Junction_3221,337211.929916,4695514.696452
Junction_3222,337214.170598,4695511.909325
Junction_3223,337216.701417,4695508.658034
Junction_3224,337218.230703,4695506.013698
Junction_3225,337220.734065,4695503.379385
Junction_3226,337233.524643,4695490.022556
Junction_3227,337249.361428,4695483.16913
Junction_3228,337251.427033,4695482.998828
Junction_3229,337260.152673,4695480.184197
Junction_3230,337281.211353,4695468.607144
Junction_3231,337286.257592,4695449.84152
Junction_3232,337289.917932,4695443.34124
Junction_3233,337294.588154,4695439.083343
Junction_3234,337295.558385,4695432.687205
Junction_3235,337295.880195,4695432.243535
Junction_3236,337179.541117,4695565.25232
Junction_3237,337826.632488,4695412.1896
Junction_3238,337827.215596,4695433.311102
Junction_3239,337659.343509,4695326.889863
Junction_324,339162.821147,4696353.271105
Junction_3240,337676.583896,4695340.530939
Junction_3241,337681.318582,4695348.028222
Junction_3242,337681.454949,4695348.33826
Junction_3243,337773.544479,4695430.037289
Junction_3244,337869.033949,4695505.299187
Junction_3245,337874.891743,4695508.715193
Junction_3246,337885.372104,4695504.736238
Junction_3247,337913.07036,4695496.589566
Junction_3248,338050.024073,4695337.222524
Junction_3249,338046.514993,4695338.346106
Junction_325,338730.388513,4696370.903031
Junction_3250,338040.69659,4695341.106613
Junction_3251,338040.236961,4695341.23133
Junction_3252,338039.707402,4695340.47981
Junction_3253,337993.624085,4695346.592029
Junction_3254,337984.234792,4695342.537147
Junction_3255,337978.284881,4695348.032828
Junction_3256,337972.015133,4695344.240674
Junction_3257,337967.2215,4695345.330518
Junction_3258,337959.32867,4695346.401169
Junction_3259,337953.022562,4695360.85811
Junction_326,339162.240067,4696355.227544
Junction_3260,337951.408472,4695359.921081
Junction_3261,337952.675175,4695355.631067
Junction_3262,337943.885495,4695349.083555
Junction_3263,337936.789303,4695354.222924
Junction_3264,337933.263817,4695356.439025
Junction_3265,337932.098501,4695360.256939
Junction_3266,337930.559861,4695363.355298
Junction_3267,337928.264997,4695366.597997
Junction_3268,337925.486246,4695373.766582
Junction_3269,337920.274402,4695347.119379
Junction_327,338730.423153,4696371.401829
Junction_3270,337917.697041,4695345.60129
Junction_3271,337916.097341,4695343.827934
Junction_3272,337915.413711,4695342.698959
Junction_3273,337914.456595,4695342.781146
Junction_3274,337912.622925,4695342.068251
Junction_3275,337913.017474,4695340.058576
Junction_3276,337910.159269,4695339.378817
Junction_3277,337912.031969,4695338.845782
Junction_3278,337909.67196,4695336.689567
Junction_3279,337904.516255,4695338.677773
Junction_328,339182.387347,4696361.866214
Junction_3280,337900.991177,4695339.212998
Junction_3281,337903.31566,4695340.248113
Junction_3282,337898.522374,4695342.962171
Junction_3283,337909.037406,4695353.706383
Junction_3284,337909.296955,4695353.651643
Junction_3285,337908.546404,4695352.558137
Junction_3286,337896.071115,4695348.811074
Junction_3287,337894.280313,4695349.963389
Junction_3288,337893.918094,4695352.787026
Junction_3289,337893.35108,4695353.945405
Junction_3290,337892.747139,4695359.106704
Junction_3291,337877.254235,4695354.945236
Junction_3292,337878.546386,4695357.353487
Junction_3293,337877.280372,4695357.311028
Junction_3294,337884.064713,4695364.878857
Junction_3295,337908.061023,4695334.677953
Junction_3296,337903.154732,4695333.467363
Junction_3297,337903.716503,4695331.406843
Junction_3298,337900.554926,4695328.163656
Junction_3299,337900.83948,4695329.98475
Junction_33,337696.421176,4695585.651434
Junction_330,339187.22581,4696365.336926
Junction_3300,337898.212904,4695328.175895
Junction_3301,337892.415054,4695321.995254
Junction_3302,337893.517441,4695314.637239
Junction_3303,337879.6398,4695330.939767
Junction_3304,337879.665496,4695330.908039
Junction_3305,337879.557488,4695309.516854
Junction_3306,337876.603479,4695307.333701
Junction_3307,337875.142755,4695305.772415
Junction_3308,337873.63866,4695305.788123
Junction_3309,337871.886539,4695304.419357
Junction_331,338728.025643,4696369.763962
Junction_3310,337871.606497,4695302.598852
Junction_3311,337868.627992,4695299.7656
Junction_3312,337865.645829,4695297.173096
Junction_3313,337864.222061,4695296.567247
Junction_3314,337857.627759,4695290.87728
Junction_3315,337839.043089,4695280.946132
Junction_3316,337839.690385,4695276.950177
Junction_3317,337832.899961,4695276.021925
Junction_3318,337827.286424,4695270.964428
Junction_3319,337825.655118,4695269.462872
Junction_332,339192.468646,4696367.514275
Junction_3320,337810.319834,4695241.569445
Junction_3321,337717.224248,4695088.814213
Junction_3322,337732.566222,4695249.322822
Junction_3323,337708.532765,4695259.811643
Junction_3324,337664.931073,4695200.974967
Junction_3325,337635.388604,4695305.745527
Junction_3326,337595.60309,4695288.267535
Junction_3327,337604.030526,4695338.722208
Junction_3328,337603.455918,4695339.586362
Junction_3329,337598.768232,4695344.722425
Junction_333,338727.565328,4696369.95918
Junction_3330,337599.748597,4695359.000625
Junction_3331,337506.898152,4695259.00787
Junction_3332,337526.880986,4695266.882698
Junction_3333,337522.568473,4695305.32933
Junction_3334,337579.429088,4695368.043123
Junction_3335,337562.924665,4695385.727235
Junction_3336,337558.896225,4695390.623253
Junction_3337,337558.301173,4695391.063947
Junction_3338,337555.305106,4695394.772687
Junction_3339,337532.38741,4695413.949956
Junction_334,339157.887122,4696379.739083
Junction_3340,337532.013083,4695414.298524
Junction_3341,337524.666446,4695415.058047
Junction_3342,337492.253302,4695449.802667
Junction_3343,337491.874326,4695450.295136
Junction_3344,337478.704951,4695466.886924
Junction_3345,337466.867722,4695463.470108
Junction_3346,337459.841167,4695489.097382
Junction_3347,337448.157793,4695502.258481
Junction_3348,337429.469093,4695502.677788
Junction_3349,337239.754522,4695608.119222
Junction_3350,337367.974838,4695463.276302
Junction_3351,337354.872119,4695473.441588
Junction_3352,337353.97983,4695481.342658
Junction_3353,337353.807609,4695501.088507
Junction_3354,337356.813153,4695505.15489
Junction_3355,337420.906556,4695529.347306
Junction_3356,337448.086141,4695560.736755
Junction_3357,337478.722578,4695605.037021
Junction_3358,337498.996283,4695639.377555
Junction_3359,337494.166487,4695651.642334
Junction_336,339161.668698,4696381.263016
Junction_3360,337490.231583,4695652.876511
Junction_3361,337496.122168,4695669.326586
Junction_3362,337497.636465,4695672.96012
Junction_3363,337497.834352,4695677.672858
Junction_3364,337499.203986,4695684.110299
Junction_3365,337499.551204,4695686.265133
Junction_3366,337493.196777,4695690.081341
Junction_3367,337494.294643,4695688.372185
Junction_3368,337483.666122,4695660.648921
Junction_3369,337482.504443,4695660.532344
Junction_337,338730.112286,4696358.917864
Junction_3370,337470.476554,4695659.441287
Junction_3371,337468.715928,4695660.068425
Junction_3372,337465.661893,4695659.989068
Junction_3373,337459.799012,4695657.330207
Junction_3374,337458.300628,4695656.708617
Junction_3375,337452.807026,4695655.975941
Junction_3376,337447.657692,4695654.732927
Junction_3377,337439.361848,4695653.26412
Junction_3378,337429.421299,4695648.768495
Junction_3379,337421.232106,4695649.610831
Junction_338,339147.930118,4696387.763825
Junction_3380,337419.419632,4695649.255177
Junction_3381,337415.226983,4695648.740309
Junction_3382,337412.286311,4695648.432559
Junction_3384,337400.206447,4695648.09271
Junction_3385,337400.183974,4695648.592205
Junction_3386,337393.575108,4695646.204287
Junction_3387,337311.290816,4695648.05152
Junction_3388,337299.314997,4695652.199082
Junction_3389,337292.118723,4695652.253173
Junction_339,339142.786198,4696396.214816
Junction_3390,337289.340866,4695650.659589
Junction_3391,337284.419999,4695648.898805
Junction_3392,337277.769706,4695648.672747
Junction_3393,337268.833055,4695653.479213
Junction_3394,337269.018704,4695655.616805
Junction_3395,337265.07736,4695652.473273
Junction_3396,337262.331648,4695654.026935
Junction_3397,337245.871404,4695658.814899
Junction_3398,337237.013926,4695663.589913
Junction_3399,337224.586593,4695665.772608
Junction_34,337695.167308,4695589.611119
Junction_340,338729.684481,4696359.176674
Junction_3400,337241.643192,4695949.446825
Junction_3401,337241.484641,4696024.581982
Junction_3402,337237.698339,4696046.915485
Junction_3403,336995.692839,4695958.636848
Junction_3404,337012.605932,4695939.74986
Junction_3405,337052.558993,4696067.158384
Junction_3406,336994.208421,4696110.575526
Junction_3407,336976.620037,4696121.370217
Junction_3408,336981.101181,4696123.243935
Junction_3409,336974.545006,4696121.036532
Junction_341,339131.502491,4696345.997442
Junction_3410,336994.245052,4696124.733023
Junction_3411,336996.728967,4696118.019152
Junction_3412,336988.265336,4696068.829694
Junction_3413,336945.598343,4696113.391588
Junction_3414,336907.853055,4696196.514821
Junction_3415,336757.030832,4696119.754426
Junction_3416,336750.548257,4696109.094308
Junction_3417,336785.641841,4696115.871995
Junction_3418,336780.288157,4696120.923737
Junction_3419,335540.193252,4693567.496938
Junction_3420,335450.081811,4693536.538362
Junction_3421,335351.843642,4693541.175969
Junction_3422,335431.640568,4693547.702677
Junction_3423,335518.912886,4693556.662319
Junction_3424,335510.940627,4693584.651253
Junction_3425,335730.17579,4693499.025212
Junction_3426,335729.238692,4693498.724223
Junction_3427,335659.559875,4693403.026774
Junction_3428,335773.22692,4693737.936527
Junction_3429,335745.379812,4693719.242191
Junction_343,339144.747193,4696343.222794
Junction_3430,335738.690327,4693711.784044
Junction_3431,335698.55931,4693682.908488
Junction_3432,336205.014113,4694539.595782
Junction_3433,336204.020241,4694546.105189
Junction_3434,336205.350828,4694544.544754
Junction_3435,336205.493197,4694542.089031
Junction_3436,336203.837708,4694541.062447
Junction_3437,336219.387363,4694560.95633
Junction_3438,336227.298181,4694563.651919
Junction_3439,336227.97924,4694563.85393
Junction_344,338726.423211,4696350.148304
Junction_3440,336240.030463,4694573.265066
Junction_3441,336238.209266,4694573.958889
Junction_3442,336247.340945,4694544.941722
Junction_3443,336246.735717,4694544.121643
Junction_3444,336243.218155,4694545.083101
Junction_3445,336232.256529,4694539.795042
Junction_3446,336227.249141,4694537.809279
Junction_3447,336219.343289,4694533.772909
Junction_3448,336211.322461,4694532.752779
Junction_3449,336209.518268,4694530.747703
Junction_345,339155.001495,4696348.56745
Junction_3450,336307.346433,4694519.109956
Junction_3451,336294.671671,4694521.504336
Junction_3452,336288.563057,4694518.438653
Junction_3453,336301.68896,4694533.445067
Junction_3454,336306.513915,4694538.821877
Junction_3455,336314.852151,4694549.036963
Junction_3456,336302.336967,4694565.596579
Junction_3457,336297.258614,4694566.082073
Junction_3458,336298.181667,4694568.531505
Junction_3459,336285.259302,4694569.006053
Junction_346,338726.166754,4696350.577523
Junction_3460,336263.638113,4694557.132998
Junction_3461,336263.122038,4694556.787499
Junction_3462,336263.144281,4694556.922775
Junction_3463,336258.97048,4694554.636388
Junction_3464,336257.343646,4694555.125278
Junction_3465,336252.795301,4694543.910497
Junction_3466,336252.91243,4694538.115495
Junction_3467,336252.029726,4694537.834464
Junction_3468,336245.994182,4694532.57262
Junction_3469,336236.622344,4694517.889413
Junction_347,338694.653905,4696445.9283
Junction_3470,336234.265492,4694513.952154
Junction_3471,336230.268,4694506.048638
Junction_3472,335486.326263,4693022.669187
Junction_3473,335688.696036,4693570.453874
Junction_3474,335864.324031,4693709.608924
Junction_3475,335780.960578,4693652.572201
Junction_3476,335788.07812,4693656.87873
Junction_3477,336002.382542,4694422.072446
Junction_3478,336283.954791,4694539.120191
Junction_3479,336275.37542,4694517.315175
Junction_348,338727.516163,4696352.737791
Junction_3480,336267.093421,4694511.073341
Junction_3481,336265.422645,4694511.263353
Junction_3482,336253.889555,4694500.811464
Junction_3483,336245.994849,4694493.108723
Junction_3484,336228.639694,4694480.011912
Junction_3485,336217.379341,4694473.543819
Junction_3486,336181.068911,4694453.306784
Junction_3487,336140.619882,4694417.435365
Junction_3488,336159.867218,4694431.683121
Junction_3489,336183.185567,4694456.485418
Junction_349,339147.892775,4696360.295426
Junction_3490,336187.928922,4694460.389466
Junction_3491,336190.270439,4694462.805865
Junction_3492,336190.977199,4694463.490978
Junction_3493,336197.361556,4694469.132937
Junction_3494,336199.229498,4694470.735257
Junction_3496,336209.416698,4694482.723239
Junction_3497,336209.877103,4694482.528232
Junction_3498,336209.651507,4694484.077923
Junction_3499,336209.715161,4694485.828435
Junction_35,337818.039217,4695477.940269
Junction_3500,336207.190618,4694488.760336
Junction_3501,336208.131892,4694493.304165
Junction_3502,336206.648626,4694494.656469
Junction_3503,336207.779275,4694496.639944
Junction_3504,336208.657707,4694504.34746
Junction_3505,336208.389803,4694507.150862
Junction_3506,336204.077619,4694516.825362
Junction_3507,336203.63579,4694615.531632
Junction_3508,336186.572559,4694565.32318
Junction_3509,336186.379046,4694563.049392
Junction_351,339152.418972,4696358.828159
Junction_3510,336184.137753,4694559.254781
Junction_3511,336134.876505,4694490.575166
Junction_3512,336070.050397,4694451.765067
Junction_3513,336607.66436,4694089.483534
Junction_3514,336605.283614,4694086.492112
Junction_3515,336589.756653,4694076.826534
Junction_3516,336594.098939,4694072.605094
Junction_3517,336581.697241,4694060.776825
Junction_3518,336570.08652,4694047.987668
Junction_3519,336558.111841,4694041.604732
Junction_352,338743.309333,4696358.821284
Junction_3520,336392.075842,4694006.867496
Junction_3521,336393.410575,4694007.273603
Junction_3522,336538.93714,4694026.38194
Junction_3523,336538.923714,4694026.286645
Junction_3524,336458.21763,4693862.742634
Junction_3525,336459.947378,4693832.064561
Junction_3526,336456.510561,4693818.8404
Junction_3527,336456.541398,4693800.586872
Junction_3528,336247.033636,4693690.702636
Junction_3529,336248.273307,4693687.477602
Junction_353,339167.520096,4696351.715234
Junction_3530,336254.549214,4693674.260792
Junction_3531,336240.485955,4693656.42091
Junction_3532,336244.744679,4693658.411259
Junction_3533,336388.25489,4693636.719614
Junction_3534,336259.937121,4693664.423983
Junction_3535,336286.730394,4693647.511927
Junction_3536,336295.004085,4693654.073911
Junction_3537,336315.142098,4693653.172949
Junction_3539,336329.626443,4693651.398659
Junction_354,338743.632394,4696358.439667
Junction_3540,336329.567546,4693650.90214
Junction_3542,336325.529771,4693651.975266
Junction_3543,336325.47138,4693651.478688
Junction_3544,336337.969631,4693647.529563
Junction_3545,336356.103448,4693642.83469
Junction_3546,336410.867626,4693627.80671
Junction_3547,336410.213317,4693627.825518
Junction_3548,336458.489935,4693806.043615
Junction_3549,336498.779329,4693757.019297
Junction_355,339167.512587,4696387.291522
Junction_3550,336514.149708,4693758.071125
Junction_3551,336564.567285,4693764.63248
Junction_3552,336567.568611,4693765.725999
Junction_3553,336671.106914,4693819.466509
Junction_3554,336584.053764,4693788.307676
Junction_3555,336589.228545,4693793.653134
Junction_3556,336577.5364,4693799.745487
Junction_3557,336598.572414,4693779.748973
Junction_3558,336596.655473,4693777.713965
Junction_3559,336632.8492,4693803.903179
Junction_3560,336635.99933,4693805.989515
Junction_3561,336733.619493,4693884.429876
Junction_3562,336787.269629,4693925.343978
Junction_3563,336792.06454,4693929.487252
Junction_3564,336794.573631,4693934.426341
Junction_3565,336798.950199,4693937.538578
Junction_3566,336802.180189,4693941.838672
Junction_3567,336811.476132,4693968.228166
Junction_3568,336713.800767,4693886.994615
Junction_3569,336699.049215,4693893.125434
Junction_357,339170.287685,4696386.69137
Junction_3570,336669.264083,4693904.35045
Junction_3571,336644.31771,4693913.844553
Junction_3572,336629.907631,4693915.350327
Junction_3573,336604.173936,4693929.797481
Junction_3574,336568.406909,4693940.117253
Junction_3575,336569.383782,4693964.047364
Junction_3576,336567.10135,4693968.164278
Junction_3577,336566.336294,4693971.387747
Junction_3578,336565.484906,4693975.268766
Junction_3579,336565.165323,4693975.948171
Junction_358,338761.522273,4696380.499016
Junction_3580,336563.17506,4693984.38065
Junction_3581,336561.798981,4693988.064317
Junction_3582,336556.991411,4694009.879222
Junction_3583,336522.547618,4693958.795791
Junction_3584,336503.729757,4693936.899017
Junction_3585,336517.212337,4693951.131511
Junction_3586,336176.81172,4693868.148544
Junction_3587,336175.058288,4693857.896903
Junction_3588,336191.509252,4693777.921676
Junction_3589,337563.019543,4696959.640798
Junction_359,339182.750472,4696383.822262
Junction_3590,337988.336783,4696445.35533
Junction_3591,338814.349496,4696378.670632
Junction_3592,338803.387004,4696381.114313
